Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Channel,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Cost_Amount,Profit,Payment_Method,Order_Status
ORD000209,2024-12-06,CUST04022,PROD0122,R001,Online,4,6342.03,5.59,23950.04,18713.08,5236.96,UPI,Completed
ORD000210,2025-08-15,CUST03909,PROD0093,R004,Online,2,13725.41,0.46,27324.55,19482.42,7842.13,Credit Card,Completed
ORD000211,2024-07-11,CUST04615,PROD0160,R019,Online,2,9056.08,8.7,16536.4,11516.32,5020.08,Debit Card,Completed
ORD000212,2026-06-01,CUST03660,PROD0112,R004,Store,6,18905.22,15.63,95702.0,64860.54,30841.46,Net Banking,Completed
ORD000213,2024-12-29,CUST02153,PROD0018,R007,Online,1,12486.26,14.76,10643.29,10343.69,299.6,UPI,Completed
ORD000214,2024-09-14,CUST00203,PROD0106,R002,Store,1,4279.13,14.5,3658.66,2685.68,972.98,Net Banking,Completed
ORD000215,2025-05-25,CUST04092,PROD0078,R020,Store,4,11816.08,13.8,40741.84,31805.4,8936.44,Cash,Completed
ORD000216,2024-08-18,CUST01831,PROD0092,R003,Marketplace,5,3069.95,9.02,13965.2,10720.15,3245.05,Credit Card,Completed
ORD000217,2024-01-14,CUST00195,PROD0048,R014,Online,2,4193.34,12.54,7334.99,6711.4,623.59,Debit Card,Completed
ORD000218,2024-01-14,CUST04055,PROD0061,R021,Store,5,7568.74,9.74,34157.72,26817.05,7340.67,Credit Card,Completed
ORD000219,2025-07-09,CUST05732,PROD0051,R010,Online,3,7244.8,8.15,19963.05,16963.38,2999.67,Debit Card,Completed
ORD000220,2024-07-28,CUST05878,PROD0125,R019,Online,1,12200.98,9.65,11023.59,10101.45,922.14,Net Banking,Completed
ORD000221,2024-02-09,CUST01639,PROD0175,R010,Online,1,8066.73,0.0,8066.73,6205.03,1861.7,Debit Card,Completed
ORD000222,2024-02-03,CUST00216,PROD0057,R003,Marketplace,2,9379.9,13.08,16306.02,14395.12,1910.9,Net Banking,Completed
ORD000223,2026-01-16,CUST05801,PROD0077,R007,Marketplace,2,1021.47,4.47,1951.62,1210.86,740.76,Net Banking,Pending
ORD000224,2026-04-12,CUST02017,PROD0030,R020,Marketplace,2,10355.74,16.52,17289.94,13070.14,4219.8,Net Banking,Completed
ORD000225,2024-08-21,CUST02782,PROD0048,R006,Online,6,4193.34,11.6,22241.48,20134.2,2107.28,UPI,Completed
ORD000226,2026-02-24,CUST00676,PROD0165,R019,Store,2,11488.02,3.18,22245.4,18192.56,4052.84,Debit Card,Completed
ORD000227,2026-05-29,CUST02947,PROD0083,R009,Online,3,13634.93,0.99,40499.83,23914.95,16584.88,UPI,Completed
ORD000228,2024-10-16,CUST05574,PROD0082,R014,Online,4,2212.72,5.0,8408.34,7434.84,973.5,Credit Card,Completed
ORD000229,2026-05-04,CUST05984,PROD0006,R016,Marketplace,4,13675.14,0.0,54700.56,37075.56,17625.0,Credit Card,Completed
ORD000230,2025-03-08,CUST03142,PROD0154,R021,Store,3,2368.51,8.33,6513.64,5012.19,1501.45,Credit Card,Completed
ORD000231,2026-04-27,CUST04792,PROD0157,R010,Marketplace,6,14323.08,8.15,78934.49,65926.8,13007.69,Cash,Completed
ORD000232,2026-01-10,CUST04676,PROD0020,R025,Marketplace,1,4124.29,8.68,3766.3,2372.24,1394.06,UPI,Completed
ORD000233,2026-06-10,CUST03213,PROD0037,R015,Store,4,9731.05,4.46,37188.18,23000.24,14187.94,Cash,Pending
ORD000234,2024-11-13,CUST02993,PROD0012,R001,Store,1,332.97,10.61,297.64,224.47,73.17,Cash,Completed
ORD000235,2025-10-01,CUST04859,PROD0114,R016,Online,2,5547.1,7.86,10222.2,7885.06,2337.14,UPI,Completed
ORD000236,2026-04-17,CUST01259,PROD0104,R005,Online,1,5323.97,17.98,4366.72,3489.39,877.33,Credit Card,Completed
ORD000237,2025-02-11,CUST00963,PROD0018,R021,Store,3,12486.26,14.14,32162.11,31031.07,1131.04,Credit Card,Completed
ORD000238,2025-12-21,CUST05475,PROD0073,R009,Online,2,8656.25,12.71,15112.08,10267.96,4844.12,Debit Card,Completed
ORD000239,2026-03-26,CUST04588,PROD0030,R022,Online,5,10355.74,0.8,51364.47,32675.35,18689.12,Credit Card,Completed
ORD000240,2024-03-20,CUST02863,PROD0140,R019,Online,2,16058.37,1.24,31718.49,19108.04,12610.45,Debit Card,Completed
ORD000241,2026-03-17,CUST03664,PROD0039,R012,Online,2,759.95,2.19,1486.61,1157.62,328.99,Net Banking,Cancelled
ORD000242,2024-06-24,CUST05144,PROD0113,R006,Online,1,14425.18,11.89,12710.03,11600.97,1109.06,UPI,Completed
ORD000243,2026-01-14,CUST05784,PROD0102,R010,Online,3,5276.76,2.39,15451.94,9384.39,6067.55,UPI,Completed
ORD000244,2026-04-17,CUST03302,PROD0008,R015,Online,6,8891.61,5.74,50287.39,31089.84,19197.55,Cash,Completed
ORD000245,2026-04-27,CUST02885,PROD0049,R016,Online,4,1295.82,8.97,4718.34,4161.72,556.62,UPI,Completed
ORD000246,2026-02-15,CUST00500,PROD0177,R013,Marketplace,3,6508.8,21.02,15421.95,12533.88,2888.07,UPI,Completed
ORD000247,2024-10-11,CUST05267,PROD0006,R012,Store,4,13675.14,8.8,49886.91,37075.56,12811.35,Cash,Completed
ORD000248,2025-09-21,CUST02503,PROD0075,R022,Online,1,16358.29,0.0,16358.29,10440.83,5917.46,Credit Card,Completed
ORD000249,2025-11-08,CUST05320,PROD0095,R008,Marketplace,2,2134.17,5.51,4033.15,3357.02,676.13,Net Banking,Completed
ORD000250,2024-11-13,CUST03908,PROD0010,R020,Online,1,11772.01,2.78,11444.75,9086.18,2358.57,UPI,Completed
ORD000251,2025-02-13,CUST00248,PROD0101,R007,Online,2,12071.69,3.9,23201.79,15347.92,7853.87,Credit Card,Completed
ORD000252,2024-05-21,CUST01248,PROD0112,R001,Store,1,18905.22,5.68,17831.4,10810.09,7021.31,Net Banking,Completed
ORD000253,2024-09-03,CUST03310,PROD0022,R002,Store,1,15694.57,6.51,14672.85,11589.01,3083.84,Debit Card,Completed
ORD000254,2024-06-25,CUST02668,PROD0161,R007,Store,1,15765.29,8.48,14428.39,10592.68,3835.71,Credit Card,Completed
ORD000255,2026-03-21,CUST01728,PROD0063,R019,Online,6,4222.04,12.38,22196.11,14567.22,7628.89,Credit Card,Completed
ORD000256,2024-12-09,CUST03825,PROD0137,R017,Online,5,2135.82,0.0,10679.1,7014.55,3664.55,UPI,Cancelled
ORD000257,2024-09-20,CUST02657,PROD0036,R006,Online,3,15593.56,11.76,41279.27,31518.66,9760.61,Debit Card,Completed
ORD000258,2024-06-16,CUST03850,PROD0023,R017,Store,2,12094.54,16.32,20241.42,18626.1,1615.32,Net Banking,Completed
ORD000259,2024-01-25,CUST05348,PROD0047,R019,Online,2,7182.73,13.09,12485.02,11208.56,1276.46,Net Banking,Completed
ORD000260,2025-12-03,CUST05763,PROD0159,R024,Online,3,2880.2,13.83,7445.61,5178.6,2267.01,UPI,Completed
ORD000261,2026-06-18,CUST02607,PROD0067,R003,Online,1,4228.87,6.35,3960.34,2547.4,1412.94,UPI,Completed
ORD000262,2025-06-10,CUST01765,PROD0011,R002,Store,1,4711.27,14.03,4050.28,3181.57,868.71,Net Banking,Completed
ORD000263,2025-06-11,CUST03547,PROD0094,R014,Marketplace,5,12677.35,20.03,50690.38,46667.6,4022.78,Debit Card,Cancelled
ORD000264,2024-11-05,CUST05720,PROD0173,R003,Store,1,1727.4,11.73,1524.78,1350.94,173.84,UPI,Completed
ORD000265,2025-09-30,CUST05935,PROD0089,R014,Store,1,18354.57,5.65,17317.54,11766.61,5550.93,Credit Card,Completed
ORD000266,2026-02-17,CUST01376,PROD0061,R001,Store,2,7568.74,8.32,13878.04,10726.82,3151.22,Net Banking,Completed
ORD000267,2024-01-28,CUST05048,PROD0062,R017,Store,2,4179.63,7.23,7754.89,5001.86,2753.03,Debit Card,Completed
ORD000268,2026-02-13,CUST04553,PROD0100,R001,Store,2,4090.74,15.42,6919.9,5550.22,1369.68,Debit Card,Pending
ORD000269,2025-01-04,CUST04402,PROD0173,R008,Online,2,1727.4,5.14,3277.22,2701.88,575.34,UPI,Completed
ORD000270,2025-01-18,CUST01284,PROD0167,R002,Store,1,12170.89,6.39,11393.17,8526.67,2866.5,UPI,Completed
ORD000271,2024-10-20,CUST03569,PROD0130,R024,Store,1,9115.86,16.98,7567.99,5430.37,2137.62,Debit Card,Completed
ORD000272,2025-10-25,CUST02955,PROD0076,R016,Store,1,7447.92,5.29,7053.93,6297.76,756.17,Cash,Completed
ORD000273,2025-04-23,CUST05144,PROD0132,R006,Online,1,3901.55,12.53,3412.69,2875.65,537.04,Debit Card,Completed
ORD000274,2025-08-02,CUST04335,PROD0021,R006,Store,1,18499.86,6.34,17326.97,10976.26,6350.71,Net Banking,Completed
ORD000275,2024-02-06,CUST05279,PROD0038,R010,Store,1,5926.22,9.78,5346.64,4945.46,401.18,Debit Card,Pending
ORD000276,2026-06-06,CUST03890,PROD0005,R010,Store,1,5395.83,15.54,4557.32,4511.0,46.32,Credit Card,Pending
ORD000277,2025-06-30,CUST05464,PROD0130,R014,Online,1,9115.86,21.78,7130.43,5430.37,1700.06,Credit Card,Completed
ORD000278,2025-10-07,CUST01400,PROD0163,R004,Online,1,9897.91,3.44,9557.42,6426.64,3130.78,Debit Card,Completed
ORD000279,2026-05-27,CUST03160,PROD0124,R004,Store,3,10142.95,15.31,25770.19,20646.45,5123.74,Cash,Completed
ORD000280,2025-11-03,CUST03323,PROD0035,R011,Online,3,717.8,12.59,1882.29,1660.17,222.12,UPI,Completed
ORD000281,2025-01-06,CUST01910,PROD0090,R009,Store,2,6354.08,1.93,12462.89,9589.62,2873.27,UPI,Completed
ORD000282,2026-01-05,CUST05476,PROD0014,R021,Online,3,6922.67,19.24,16772.24,14013.36,2758.88,Net Banking,Completed
ORD000283,2025-09-13,CUST04256,PROD0054,R005,Store,1,17939.72,4.61,17112.7,11623.82,5488.88,UPI,Completed
ORD000284,2024-04-11,CUST03151,PROD0041,R002,Online,1,2219.7,3.71,2137.35,1288.04,849.31,Net Banking,Completed
ORD000285,2024-12-20,CUST05590,PROD0087,R008,Online,1,3396.38,11.12,3018.7,2064.83,953.87,Credit Card,Completed
ORD000286,2025-04-09,CUST02363,PROD0097,R016,Online,1,11000.04,13.27,9540.33,6512.66,3027.67,Debit Card,Completed
ORD000287,2025-11-24,CUST03554,PROD0025,R007,Online,2,5285.3,0.0,10570.6,6557.08,4013.52,Cash,Completed
ORD000288,2025-04-24,CUST04839,PROD0082,R008,Online,4,2212.72,4.36,8464.98,7434.84,1030.14,UPI,Completed
ORD000289,2026-06-28,CUST02572,PROD0149,R016,Online,2,15077.01,15.35,25525.38,18704.44,6820.94,Debit Card,Completed
ORD000290,2025-10-20,CUST02666,PROD0114,R025,Online,1,5547.1,8.91,5052.85,3942.53,1110.32,UPI,Completed
ORD000291,2024-08-03,CUST00898,PROD0089,R007,Store,2,18354.57,9.1,33368.61,23533.22,9835.39,Credit Card,Completed
ORD000292,2025-10-12,CUST05543,PROD0050,R021,Store,4,7609.14,4.95,28929.95,24920.76,4009.19,Debit Card,Completed
ORD000293,2024-11-22,CUST03062,PROD0064,R007,Store,4,14023.42,8.68,51224.75,42318.28,8906.47,UPI,Cancelled
ORD000294,2025-11-30,CUST02866,PROD0117,R020,Marketplace,3,2739.8,14.06,7063.75,6206.07,857.68,Credit Card,Completed
ORD000295,2025-08-22,CUST04915,PROD0140,R003,Online,3,16058.37,5.72,45419.49,28662.06,16757.43,Debit Card,Cancelled
ORD000296,2024-09-03,CUST01951,PROD0031,R009,Online,2,3348.21,13.1,5819.19,4119.24,1699.95,Credit Card,Completed
ORD000297,2025-11-28,CUST02801,PROD0076,R014,Online,6,7447.92,13.23,38775.36,37786.56,988.8,UPI,Completed
ORD000298,2024-03-28,CUST00153,PROD0159,R007,Online,3,2880.2,8.3,7923.43,5178.6,2744.83,UPI,Cancelled
ORD000299,2024-11-29,CUST02295,PROD0131,R008,Online,2,8773.69,3.45,16942.0,12568.42,4373.58,UPI,Completed
ORD000300,2025-10-25,CUST04409,PROD0034,R009,Online,5,15512.32,4.61,73986.01,47142.75,26843.26,Credit Card,Completed
ORD000301,2026-02-17,CUST02972,PROD0047,R025,Online,1,7182.73,18.89,5825.91,5604.28,221.63,UPI,Completed
ORD000302,2024-07-18,CUST03885,PROD0149,R017,Online,1,15077.01,12.88,13135.09,9352.22,3782.87,Credit Card,Completed
ORD000303,2025-01-17,CUST00282,PROD0021,R002,Online,1,18499.86,17.24,15310.48,10976.26,4334.22,Cash,Completed
ORD000304,2025-03-03,CUST02244,PROD0001,R012,Online,5,12001.3,12.74,52361.67,40969.75,11391.92,UPI,Completed
ORD000305,2024-11-30,CUST04125,PROD0029,R024,Online,1,13777.49,8.78,12567.83,9521.15,3046.68,UPI,Completed
ORD000306,2026-01-27,CUST02127,PROD0030,R023,Online,2,10355.74,13.78,17857.44,13070.14,4787.3,Net Banking,Completed
ORD000307,2025-03-25,CUST04834,PROD0180,R003,Online,4,1990.36,0.0,7961.44,5745.52,2215.92,Net Banking,Completed
ORD000308,2024-08-03,CUST01917,PROD0110,R024,Store,2,448.54,8.61,819.84,663.6,156.24,Net Banking,Completed
ORD000309,2025-08-08,CUST05473,PROD0102,R019,Online,1,5276.76,6.68,4924.27,3128.13,1796.14,Cash,Completed
ORD000310,2025-11-02,CUST01616,PROD0002,R013,Marketplace,3,6109.4,19.14,14820.18,13397.64,1422.54,UPI,Completed
ORD000311,2024-09-11,CUST05672,PROD0068,R005,Store,6,14057.37,11.14,74948.27,68646.84,6301.43,UPI,Completed
ORD000312,2025-06-12,CUST05991,PROD0058,R022,Store,1,2824.28,0.95,2797.45,1818.81,978.64,Net Banking,Completed
ORD000313,2025-05-19,CUST02565,PROD0130,R003,Store,3,9115.86,16.75,22766.86,16291.11,6475.75,Net Banking,Completed
ORD000314,2025-03-13,CUST03572,PROD0161,R015,Online,3,15765.29,13.81,40764.31,31778.04,8986.27,UPI,Completed
ORD000315,2025-10-11,CUST00866,PROD0111,R007,Online,2,4589.0,13.81,7910.52,5758.72,2151.8,Credit Card,Completed
ORD000316,2025-04-14,CUST02966,PROD0067,R001,Store,1,4228.87,11.5,3742.55,2547.4,1195.15,Net Banking,Completed
ORD000317,2024-01-06,CUST00037,PROD0167,R001,Store,1,12170.89,5.39,11514.88,8526.67,2988.21,UPI,Completed
ORD000318,2024-08-06,CUST04170,PROD0148,R007,Marketplace,1,8761.87,0.0,8761.87,7132.66,1629.21,Credit Card,Pending
ORD000319,2025-05-27,CUST01145,PROD0168,R015,Online,3,7461.76,8.97,20377.32,13814.07,6563.25,Debit Card,Completed
ORD000320,2025-07-29,CUST01567,PROD0041,R008,Marketplace,2,2219.7,1.75,4361.71,2576.08,1785.63,Debit Card,Completed
ORD000321,2025-12-21,CUST01786,PROD0118,R025,Online,1,11702.39,9.03,10645.66,8777.01,1868.65,UPI,Completed
ORD000322,2025-05-27,CUST00290,PROD0148,R012,Online,1,8761.87,3.22,8479.74,7132.66,1347.08,UPI,Completed
ORD000323,2026-05-18,CUST04661,PROD0078,R011,Marketplace,2,11816.08,13.27,20496.17,15902.7,4593.47,UPI,Completed
ORD000324,2024-07-07,CUST05459,PROD0142,R008,Online,1,2133.87,14.09,1833.21,1763.63,69.58,Credit Card,Completed
ORD000325,2024-09-03,CUST01637,PROD0061,R018,Online,2,7568.74,4.59,14442.67,10726.82,3715.85,Debit Card,Completed
ORD000326,2026-02-07,CUST04629,PROD0043,R006,Marketplace,2,18076.17,3.89,34746.01,22445.3,12300.71,UPI,Completed
ORD000327,2025-11-16,CUST01432,PROD0122,R004,Online,1,6342.03,7.03,5896.19,4678.27,1217.92,Cash,Completed
ORD000328,2025-09-12,CUST03680,PROD0064,R022,Online,1,14023.42,11.27,12442.98,10579.57,1863.41,UPI,Completed
ORD000329,2025-07-25,CUST05952,PROD0138,R019,Online,1,12600.9,11.16,11194.64,8161.0,3033.64,UPI,Completed
ORD000330,2025-07-08,CUST03934,PROD0003,R019,Online,1,15842.07,13.86,13646.36,11295.03,2351.33,Net Banking,Completed
ORD000331,2025-03-03,CUST03301,PROD0142,R020,Online,2,2133.87,14.42,3652.33,3527.26,125.07,UPI,Completed
ORD000332,2025-07-03,CUST05990,PROD0124,R004,Store,2,10142.95,10.53,18149.79,13764.3,4385.49,UPI,Completed
ORD000333,2024-12-28,CUST00785,PROD0120,R019,Online,4,6528.62,12.41,22873.67,17329.88,5543.79,UPI,Completed
ORD000334,2026-02-08,CUST04910,PROD0161,R010,Online,1,15765.29,19.13,12749.39,10592.68,2156.71,Cash,Pending
ORD000335,2025-08-16,CUST02276,PROD0033,R020,Online,1,8818.49,0.0,8818.49,6680.7,2137.79,Net Banking,Completed
ORD000336,2025-01-30,CUST04255,PROD0180,R003,Online,4,1990.36,4.71,7586.46,5745.52,1840.94,Credit Card,Completed
ORD000337,2026-01-02,CUST01202,PROD0144,R002,Online,2,2257.47,10.71,4031.39,2750.94,1280.45,Credit Card,Completed
ORD000338,2025-09-14,CUST00299,PROD0084,R025,Store,1,8327.08,0.0,8327.08,5779.99,2547.09,Debit Card,Pending
ORD000339,2026-02-15,CUST00529,PROD0044,R002,Online,3,13681.96,22.26,31909.07,28870.35,3038.72,Credit Card,Completed
ORD000340,2024-05-15,CUST03918,PROD0094,R006,Online,3,12677.35,9.03,34597.76,28000.56,6597.2,Debit Card,Cancelled
ORD000341,2025-03-09,CUST03782,PROD0060,R015,Online,2,15188.92,16.13,25477.89,21616.76,3861.13,UPI,Completed
ORD000342,2026-04-27,CUST02782,PROD0154,R006,Store,4,2368.51,16.51,7909.88,6682.92,1226.96,Net Banking,Completed
ORD000343,2024-11-13,CUST05042,PROD0167,R024,Online,2,12170.89,7.82,22438.25,17053.34,5384.91,Net Banking,Completed
ORD000344,2025-06-18,CUST01947,PROD0052,R024,Store,1,16337.81,14.57,13957.39,11903.99,2053.4,UPI,Completed
ORD000345,2025-05-15,CUST03624,PROD0167,R022,Online,1,12170.89,7.6,11245.9,8526.67,2719.23,Credit Card,Completed
ORD000346,2024-12-14,CUST04133,PROD0102,R017,Online,1,5276.76,16.57,4402.4,3128.13,1274.27,Credit Card,Completed
ORD000347,2024-02-28,CUST05727,PROD0028,R023,Online,4,19962.64,11.06,71019.09,47339.56,23679.53,UPI,Pending
ORD000348,2026-02-16,CUST04752,PROD0169,R018,Online,1,6354.88,22.08,4951.72,3879.17,1072.55,UPI,Completed
ORD000349,2024-05-19,CUST00077,PROD0040,R024,Online,3,7125.69,6.35,20019.63,13295.19,6724.44,Credit Card,Completed
ORD000350,2026-06-11,CUST04559,PROD0004,R009,Online,3,15906.36,1.92,46802.87,34167.09,12635.78,Debit Card,Completed
ORD000351,2025-09-19,CUST01562,PROD0143,R007,Online,5,4810.17,5.85,22643.88,15366.85,7277.03,Debit Card,Completed
ORD000352,2024-07-22,CUST03515,PROD0149,R017,Online,6,15077.01,4.86,86065.6,56113.32,29952.28,Credit Card,Pending
ORD000353,2024-06-06,CUST02525,PROD0079,R023,Online,2,5573.33,9.73,10062.09,7091.34,2970.75,Credit Card,Completed
ORD000354,2024-11-25,CUST01729,PROD0051,R002,Online,2,7244.8,9.82,13066.72,11308.92,1757.8,Debit Card,Completed
ORD000355,2024-07-14,CUST04001,PROD0060,R009,Online,2,15188.92,16.25,25441.44,21616.76,3824.68,Cash,Completed
ORD000356,2025-03-06,CUST00124,PROD0076,R023,Online,1,7447.92,9.15,6766.44,6297.76,468.68,Cash,Completed
ORD000357,2025-12-24,CUST05555,PROD0067,R018,Online,2,4228.87,13.44,7321.02,5094.8,2226.22,Credit Card,Completed
ORD000358,2025-07-06,CUST04962,PROD0011,R004,Online,1,4711.27,11.82,4154.4,3181.57,972.83,Debit Card,Completed
ORD000359,2026-05-20,CUST04416,PROD0034,R009,Store,3,15512.32,9.59,42074.07,28285.65,13788.42,UPI,Completed
ORD000360,2025-06-02,CUST02530,PROD0045,R025,Store,5,2884.24,2.08,14121.24,9215.25,4905.99,UPI,Completed
ORD000361,2026-05-11,CUST01405,PROD0149,R022,Marketplace,1,15077.01,12.12,13249.68,9352.22,3897.46,Credit Card,Completed
ORD000362,2026-06-02,CUST01729,PROD0131,R002,Marketplace,2,8773.69,11.52,15525.92,12568.42,2957.5,Cash,Completed
ORD000363,2025-09-08,CUST02881,PROD0042,R011,Online,1,19236.44,5.38,18201.52,11447.64,6753.88,UPI,Completed
ORD000364,2025-04-16,CUST02528,PROD0087,R007,Online,1,3396.38,16.23,2845.15,2064.83,780.32,Debit Card,Completed
ORD000365,2025-04-02,CUST04797,PROD0050,R023,Online,1,7609.14,8.09,6993.56,6230.19,763.37,UPI,Completed
ORD000366,2026-03-30,CUST02176,PROD0140,R012,Marketplace,4,16058.37,13.28,55703.27,38216.08,17487.19,UPI,Completed
ORD000367,2024-02-14,CUST03282,PROD0033,R006,Online,6,8818.49,6.74,49344.74,40084.2,9260.54,Credit Card,Completed
ORD000368,2024-02-07,CUST02881,PROD0132,R011,Store,1,3901.55,15.32,3303.83,2875.65,428.18,UPI,Completed
ORD000369,2025-11-06,CUST00894,PROD0113,R015,Online,1,14425.18,18.34,11779.6,11600.97,178.63,Net Banking,Completed
ORD000370,2025-08-15,CUST00286,PROD0160,R017,Marketplace,3,9056.08,14.28,23288.62,17274.48,6014.14,Credit Card,Completed
ORD000371,2024-12-06,CUST00745,PROD0001,R018,Online,2,12001.3,9.83,21643.14,16387.9,5255.24,Net Banking,Completed
ORD000372,2025-07-23,CUST01662,PROD0102,R018,Online,5,5276.76,21.07,20824.73,15640.65,5184.08,UPI,Completed
ORD000373,2024-10-28,CUST00604,PROD0171,R007,Online,4,13350.31,0.0,53401.24,38693.0,14708.24,Credit Card,Completed
ORD000374,2025-09-26,CUST05978,PROD0005,R023,Online,3,5395.83,0.0,16187.49,13533.0,2654.49,UPI,Completed
ORD000375,2025-12-07,CUST02007,PROD0163,R012,Online,1,9897.91,0.0,9897.91,6426.64,3471.27,UPI,Completed
ORD000376,2024-07-11,CUST02698,PROD0148,R002,Online,2,8761.87,8.58,16020.2,14265.32,1754.88,UPI,Completed
ORD000377,2026-06-16,CUST03949,PROD0158,R021,Online,3,16109.18,5.38,45727.52,33252.48,12475.04,UPI,Completed
ORD000378,2025-09-07,CUST03564,PROD0129,R011,Online,1,5163.83,12.84,4500.79,3368.66,1132.13,Net Banking,Pending
ORD000379,2025-09-15,CUST04166,PROD0112,R006,Store,2,18905.22,0.0,37810.44,21620.18,16190.26,Debit Card,Completed
ORD000380,2024-05-11,CUST04893,PROD0179,R007,Online,2,15031.47,16.19,25195.75,22758.06,2437.69,Cash,Completed
ORD000381,2025-08-30,CUST02446,PROD0062,R018,Online,1,4179.63,14.27,3583.2,2500.93,1082.27,UPI,Completed
ORD000382,2025-08-17,CUST02950,PROD0100,R016,Online,2,4090.74,19.97,6547.64,5550.22,997.42,Net Banking,Pending
ORD000383,2025-04-12,CUST02348,PROD0050,R008,Online,1,7609.14,7.92,7006.5,6230.19,776.31,UPI,Completed
ORD000384,2024-06-18,CUST03066,PROD0058,R001,Online,5,2824.28,18.77,11470.81,9094.05,2376.76,UPI,Completed
ORD000385,2025-07-14,CUST03447,PROD0143,R012,Online,2,4810.17,7.02,8944.99,6146.74,2798.25,Debit Card,Completed
ORD000386,2026-06-03,CUST05757,PROD0066,R012,Store,1,6135.56,0.0,6135.56,4788.78,1346.78,Net Banking,Completed
ORD000387,2025-10-08,CUST01044,PROD0009,R007,Online,3,6992.14,8.69,19153.57,14132.7,5020.87,UPI,Completed
ORD000388,2024-09-21,CUST00971,PROD0168,R025,Marketplace,2,7461.76,8.16,13705.76,9209.38,4496.38,Credit Card,Completed
ORD000389,2024-07-17,CUST00450,PROD0032,R012,Marketplace,2,16577.15,10.8,29573.64,21017.02,8556.62,UPI,Completed
ORD000390,2024-10-09,CUST04441,PROD0005,R001,Online,5,5395.83,16.84,22435.86,22555.0,-119.14,Credit Card,Completed
ORD000391,2025-02-08,CUST03727,PROD0163,R015,Online,2,9897.91,9.62,17891.46,12853.28,5038.18,UPI,Completed
ORD000392,2025-06-30,CUST04087,PROD0047,R009,Online,6,7182.73,4.25,41264.78,33625.68,7639.1,Credit Card,Completed
ORD000393,2026-05-05,CUST05765,PROD0136,R008,Store,1,14567.99,7.79,13433.14,11854.01,1579.13,UPI,Completed
ORD000394,2025-04-24,CUST02319,PROD0124,R019,Online,2,10142.95,9.4,18379.03,13764.3,4614.73,UPI,Completed
ORD000395,2024-07-22,CUST03083,PROD0067,R010,Online,3,4228.87,19.82,10172.12,7642.2,2529.92,Net Banking,Completed
ORD000396,2025-04-15,CUST04531,PROD0097,R016,Online,2,11000.04,16.66,18334.87,13025.32,5309.55,Debit Card,Completed
ORD000397,2026-01-22,CUST00033,PROD0019,R002,Store,5,9684.46,15.54,40897.47,28956.35,11941.12,UPI,Completed
ORD000398,2024-12-14,CUST04709,PROD0176,R009,Online,1,12006.69,10.93,10694.36,6954.11,3740.25,UPI,Completed
ORD000399,2026-04-14,CUST01405,PROD0094,R022,Store,2,12677.35,19.09,20514.49,18667.04,1847.45,Debit Card,Completed
ORD000400,2024-02-12,CUST04009,PROD0171,R011,Online,1,13350.31,9.23,12118.08,9673.25,2444.83,Credit Card,Completed
ORD000401,2026-02-14,CUST05478,PROD0079,R025,Store,2,5573.33,5.82,10497.92,7091.34,3406.58,Debit Card,Completed
ORD000402,2025-04-26,CUST02551,PROD0132,R006,Online,1,3901.55,15.21,3308.12,2875.65,432.47,UPI,Completed
ORD000403,2025-01-11,CUST00331,PROD0067,R022,Store,3,4228.87,13.06,11029.74,7642.2,3387.54,UPI,Completed
ORD000404,2024-03-18,CUST05795,PROD0093,R021,Store,3,13725.41,8.99,37474.49,29223.63,8250.86,Cash,Completed
ORD000405,2024-02-05,CUST04087,PROD0022,R009,Store,1,15694.57,9.17,14255.38,11589.01,2666.37,Credit Card,Completed
ORD000406,2025-01-17,CUST04921,PROD0107,R022,Online,1,8149.76,11.39,7221.5,6882.18,339.32,UPI,Completed
