Return_ID,Order_ID,Return_Date,Customer_ID,Product_ID,Return_Quantity,Return_Reason,Refund_Amount,Return_Status
RET00292,ORD018323,2024-10-02,CUST01634,PROD0096,1,Changed Mind,2508.21,Approved
RET00293,ORD012843,2026-02-02,CUST03689,PROD0151,1,Damaged,3808.36,Approved
RET00294,ORD015883,2024-02-27,CUST05484,PROD0095,1,Late Delivery,2134.17,Approved
RET00295,ORD007861,2026-06-25,CUST01520,PROD0133,1,Changed Mind,12376.92,Approved
RET00296,ORD053654,2025-10-04,CUST04320,PROD0081,1,Damaged,255.39,Approved
RET00297,ORD038400,2026-04-23,CUST01744,PROD0048,1,Damaged,4193.34,Approved
RET00298,ORD034968,2026-06-09,CUST04475,PROD0076,2,Changed Mind,14895.84,Pending
RET00299,ORD015804,2025-01-10,CUST03156,PROD0118,1,Damaged,11702.39,Pending
RET00300,ORD061706,2025-06-26,CUST02351,PROD0171,1,Changed Mind,13350.31,Approved
RET00301,ORD021747,2026-05-03,CUST01338,PROD0065,1,Late Delivery,4366.12,Approved
RET00302,ORD000910,2024-04-20,CUST00851,PROD0047,1,Wrong Item,7182.73,Approved
RET00303,ORD013238,2024-09-27,CUST04649,PROD0008,2,Quality Issue,17783.22,Approved
RET00304,ORD040631,2024-08-18,CUST04690,PROD0037,1,Late Delivery,9731.05,Pending
RET00305,ORD040555,2025-01-31,CUST04711,PROD0014,1,Damaged,6922.67,Approved
RET00306,ORD052661,2025-12-21,CUST00632,PROD0061,1,Wrong Item,7568.74,Pending
RET00307,ORD072521,2026-01-19,CUST03826,PROD0076,2,Wrong Item,14895.84,Pending
RET00308,ORD046146,2024-04-29,CUST00828,PROD0125,1,Wrong Item,12200.98,Pending
RET00309,ORD006530,2024-06-24,CUST04483,PROD0070,2,Changed Mind,27540.72,Approved
RET00310,ORD069612,2026-05-08,CUST05501,PROD0173,1,Late Delivery,1727.4,Approved
RET00311,ORD051808,2025-06-11,CUST02833,PROD0180,1,Quality Issue,1990.36,Approved
RET00312,ORD057913,2024-11-29,CUST04396,PROD0030,1,Late Delivery,10355.74,Pending
RET00313,ORD055318,2026-01-10,CUST01297,PROD0097,1,Changed Mind,11000.04,Approved
RET00314,ORD058970,2025-04-28,CUST05229,PROD0145,1,Wrong Item,1029.53,Approved
RET00315,ORD017197,2026-06-17,CUST00505,PROD0096,2,Wrong Item,5016.42,Approved
RET00316,ORD016899,2025-05-24,CUST05729,PROD0034,1,Damaged,15512.32,Approved
RET00317,ORD009787,2025-05-21,CUST05894,PROD0169,2,Late Delivery,12709.76,Approved
RET00318,ORD033392,2024-09-04,CUST02626,PROD0056,1,Quality Issue,4052.4,Approved
RET00319,ORD060550,2025-09-17,CUST00596,PROD0168,1,Quality Issue,7461.76,Approved
RET00320,ORD071662,2025-11-17,CUST05538,PROD0061,2,Changed Mind,15137.48,Approved
RET00321,ORD030205,2024-06-05,CUST00320,PROD0172,2,Late Delivery,27224.1,Approved
RET00322,ORD043436,2025-12-22,CUST05831,PROD0040,1,Quality Issue,7125.69,Approved
RET00323,ORD005943,2025-08-18,CUST01413,PROD0080,1,Damaged,7106.65,Approved
RET00324,ORD043234,2024-12-17,CUST04232,PROD0158,1,Quality Issue,16109.18,Approved
RET00325,ORD065009,2024-05-16,CUST05814,PROD0001,1,Damaged,12001.3,Approved
RET00326,ORD019802,2025-05-23,CUST05371,PROD0065,1,Late Delivery,4366.12,Approved
RET00327,ORD065832,2026-02-16,CUST00565,PROD0088,1,Damaged,15469.47,Approved
RET00328,ORD018449,2025-03-18,CUST05009,PROD0123,1,Late Delivery,10275.68,Approved
RET00329,ORD038031,2024-02-08,CUST00021,PROD0141,1,Damaged,1258.64,Approved
RET00330,ORD042467,2025-07-08,CUST02670,PROD0179,1,Wrong Item,15031.47,Approved
RET00331,ORD051590,2024-04-15,CUST04116,PROD0059,1,Wrong Item,4032.23,Approved
RET00332,ORD003151,2024-08-16,CUST04979,PROD0040,2,Late Delivery,14251.38,Approved
RET00333,ORD052485,2025-10-08,CUST05110,PROD0039,2,Quality Issue,1519.9,Approved
RET00334,ORD027455,2025-01-26,CUST02798,PROD0033,1,Wrong Item,8818.49,Pending
RET00335,ORD008171,2024-01-19,CUST02837,PROD0051,2,Late Delivery,14489.6,Approved
RET00336,ORD027519,2025-11-16,CUST05221,PROD0063,1,Quality Issue,4222.04,Pending
RET00337,ORD033382,2024-04-17,CUST04974,PROD0057,1,Late Delivery,9379.9,Approved
RET00338,ORD059349,2025-07-06,CUST01719,PROD0113,1,Wrong Item,14425.18,Approved
RET00339,ORD067825,2026-04-13,CUST03411,PROD0138,1,Quality Issue,12600.9,Rejected
RET00340,ORD044622,2025-06-04,CUST01191,PROD0166,2,Damaged,12673.68,Approved
RET00341,ORD005066,2024-03-23,CUST04610,PROD0039,1,Damaged,759.95,Approved
RET00342,ORD057002,2026-06-27,CUST00027,PROD0094,1,Quality Issue,12677.35,Approved
RET00343,ORD070839,2025-10-26,CUST02707,PROD0093,1,Late Delivery,13725.41,Approved
RET00344,ORD056347,2024-07-03,CUST04430,PROD0157,1,Late Delivery,14323.08,Approved
RET00345,ORD030112,2024-09-12,CUST02503,PROD0112,1,Wrong Item,18905.22,Approved
RET00346,ORD006071,2024-06-12,CUST00689,PROD0122,1,Wrong Item,6342.03,Approved
RET00347,ORD061550,2024-12-13,CUST00657,PROD0092,1,Quality Issue,3069.95,Approved
RET00348,ORD012408,2024-06-10,CUST04561,PROD0139,1,Late Delivery,1777.94,Approved
RET00349,ORD022428,2024-09-29,CUST01525,PROD0171,1,Quality Issue,13350.31,Approved
RET00350,ORD049274,2026-05-13,CUST04688,PROD0065,1,Damaged,4366.12,Pending
RET00351,ORD001217,2026-05-19,CUST04128,PROD0027,1,Late Delivery,10298.65,Approved
RET00352,ORD021491,2024-06-02,CUST00255,PROD0136,1,Wrong Item,14567.99,Approved
RET00353,ORD073716,2025-06-22,CUST04513,PROD0101,1,Damaged,12071.69,Approved
RET00354,ORD006097,2025-08-25,CUST05167,PROD0169,2,Wrong Item,12709.76,Approved
RET00355,ORD003394,2026-04-10,CUST02057,PROD0179,1,Damaged,15031.47,Approved
RET00356,ORD052185,2026-07-02,CUST02729,PROD0106,1,Late Delivery,4279.13,Approved
RET00357,ORD060370,2026-03-30,CUST01440,PROD0060,2,Late Delivery,30377.84,Approved
RET00358,ORD017077,2025-08-21,CUST01495,PROD0164,1,Changed Mind,15495.6,Approved
RET00359,ORD048092,2025-10-06,CUST04147,PROD0018,2,Quality Issue,24972.52,Approved
RET00360,ORD054364,2024-01-21,CUST03514,PROD0011,1,Changed Mind,4711.27,Approved
RET00361,ORD055660,2026-03-11,CUST00401,PROD0027,1,Damaged,10298.65,Approved
RET00362,ORD042224,2025-07-09,CUST04767,PROD0053,1,Wrong Item,2085.37,Approved
RET00363,ORD012938,2024-05-21,CUST04590,PROD0038,1,Wrong Item,5926.22,Rejected
RET00364,ORD065955,2025-04-29,CUST00724,PROD0008,1,Wrong Item,8891.61,Approved
RET00365,ORD048469,2024-02-26,CUST01460,PROD0087,1,Changed Mind,3396.38,Approved
RET00366,ORD062516,2026-02-08,CUST02199,PROD0091,1,Late Delivery,2345.0,Approved
RET00367,ORD009259,2024-11-13,CUST04296,PROD0024,1,Wrong Item,6673.1,Approved
RET00368,ORD027520,2025-07-12,CUST04806,PROD0143,1,Changed Mind,4810.17,Approved
RET00369,ORD014549,2026-01-27,CUST03334,PROD0140,1,Wrong Item,16058.37,Approved
RET00370,ORD072294,2024-12-11,CUST04888,PROD0135,1,Damaged,11613.45,Approved
RET00371,ORD045195,2024-02-26,CUST05435,PROD0081,1,Damaged,255.39,Approved
RET00372,ORD062063,2026-03-06,CUST00952,PROD0133,1,Late Delivery,12376.92,Pending
RET00373,ORD014049,2026-03-17,CUST03014,PROD0021,1,Late Delivery,18499.86,Approved
RET00374,ORD019940,2024-07-28,CUST02419,PROD0101,1,Quality Issue,12071.69,Approved
RET00375,ORD011080,2025-11-29,CUST04369,PROD0047,1,Wrong Item,7182.73,Approved
RET00376,ORD037511,2026-04-21,CUST03883,PROD0104,1,Damaged,5323.97,Approved
RET00377,ORD063607,2024-12-06,CUST02401,PROD0083,1,Wrong Item,13634.93,Rejected
RET00378,ORD055298,2025-05-16,CUST05663,PROD0111,1,Quality Issue,4589.0,Approved
RET00379,ORD064916,2026-03-09,CUST02721,PROD0158,1,Wrong Item,16109.18,Approved
RET00380,ORD072466,2024-08-14,CUST01681,PROD0067,1,Wrong Item,4228.87,Approved
RET00381,ORD037369,2026-05-05,CUST05028,PROD0068,1,Wrong Item,14057.37,Approved
RET00382,ORD018062,2025-03-15,CUST00538,PROD0068,1,Quality Issue,14057.37,Approved
RET00383,ORD041087,2024-04-13,CUST05404,PROD0104,1,Quality Issue,5323.97,Approved
RET00384,ORD025969,2026-06-15,CUST02477,PROD0076,2,Quality Issue,14895.84,Approved
RET00385,ORD061199,2024-12-20,CUST03921,PROD0132,1,Late Delivery,3901.55,Approved
RET00386,ORD061450,2025-04-23,CUST02303,PROD0021,1,Changed Mind,18499.86,Approved
RET00387,ORD056297,2024-10-17,CUST01839,PROD0105,1,Wrong Item,10597.29,Approved
RET00388,ORD034495,2025-05-14,CUST04813,PROD0043,2,Quality Issue,36152.34,Approved
RET00389,ORD027691,2024-08-11,CUST00886,PROD0040,1,Late Delivery,7125.69,Approved
RET00390,ORD006831,2025-03-26,CUST02187,PROD0037,1,Damaged,9731.05,Approved
RET00391,ORD031968,2024-01-29,CUST04127,PROD0146,1,Damaged,2879.6,Rejected
RET00392,ORD068315,2024-05-27,CUST04891,PROD0031,1,Quality Issue,3348.21,Approved
RET00393,ORD043954,2024-01-14,CUST04283,PROD0060,1,Quality Issue,15188.92,Approved
RET00394,ORD035970,2024-10-12,CUST05568,PROD0097,1,Wrong Item,11000.04,Rejected
RET00395,ORD068844,2024-05-30,CUST03115,PROD0038,1,Damaged,5926.22,Approved
RET00396,ORD061103,2025-09-17,CUST04129,PROD0100,1,Changed Mind,4090.74,Approved
RET00397,ORD004717,2025-08-21,CUST01609,PROD0007,1,Late Delivery,6620.23,Approved
RET00398,ORD040825,2025-05-09,CUST02189,PROD0180,1,Damaged,1990.36,Approved
RET00399,ORD066858,2025-04-20,CUST01549,PROD0094,1,Quality Issue,12677.35,Approved
RET00400,ORD016396,2025-09-20,CUST02889,PROD0170,1,Wrong Item,15086.92,Approved
RET00401,ORD057992,2026-01-12,CUST04133,PROD0058,2,Wrong Item,5648.56,Approved
RET00402,ORD010693,2026-02-12,CUST02115,PROD0083,2,Wrong Item,27269.86,Rejected
RET00403,ORD027982,2025-01-02,CUST04049,PROD0178,1,Late Delivery,4622.91,Approved
RET00404,ORD025779,2025-03-15,CUST04185,PROD0069,1,Changed Mind,5482.32,Approved
RET00405,ORD046585,2024-12-06,CUST00905,PROD0120,1,Changed Mind,6528.62,Pending
RET00406,ORD043156,2024-02-23,CUST05091,PROD0066,1,Quality Issue,6135.56,Pending
RET00407,ORD016641,2024-10-19,CUST00143,PROD0084,1,Changed Mind,8327.08,Approved
RET00408,ORD054668,2025-08-24,CUST01707,PROD0036,1,Wrong Item,15593.56,Approved
RET00409,ORD004100,2025-07-02,CUST01639,PROD0024,1,Damaged,6673.1,Approved
RET00410,ORD036966,2025-08-31,CUST05443,PROD0053,1,Late Delivery,2085.37,Approved
RET00411,ORD012296,2025-10-28,CUST02972,PROD0173,2,Late Delivery,3454.8,Approved
RET00412,ORD045737,2024-09-09,CUST00121,PROD0157,1,Wrong Item,14323.08,Approved
RET00413,ORD005599,2024-09-20,CUST05345,PROD0070,1,Late Delivery,13770.36,Approved
RET00414,ORD064371,2025-07-07,CUST01726,PROD0155,1,Quality Issue,2796.83,Approved
RET00415,ORD016706,2025-05-23,CUST02849,PROD0171,2,Wrong Item,26700.62,Approved
RET00416,ORD058177,2025-03-04,CUST03427,PROD0147,1,Quality Issue,5213.69,Approved
RET00417,ORD025651,2024-06-15,CUST01179,PROD0037,1,Wrong Item,9731.05,Approved
RET00418,ORD016754,2024-06-23,CUST04514,PROD0174,1,Damaged,2332.87,Pending
RET00419,ORD039634,2025-05-08,CUST04626,PROD0166,2,Quality Issue,12673.68,Pending
RET00420,ORD040781,2026-02-06,CUST00816,PROD0128,1,Late Delivery,6488.56,Approved
RET00421,ORD009111,2024-12-08,CUST02012,PROD0060,1,Wrong Item,15188.92,Approved
RET00422,ORD031627,2026-03-02,CUST05886,PROD0178,1,Wrong Item,4622.91,Approved
RET00423,ORD057385,2024-08-21,CUST04158,PROD0123,1,Wrong Item,10275.68,Pending
RET00424,ORD022590,2024-08-29,CUST01441,PROD0101,2,Wrong Item,24143.38,Approved
RET00425,ORD001380,2026-06-27,CUST04098,PROD0026,1,Damaged,12026.19,Approved
RET00426,ORD024869,2024-08-16,CUST05391,PROD0097,1,Quality Issue,11000.04,Approved
RET00427,ORD051836,2024-08-15,CUST02910,PROD0032,1,Quality Issue,16577.15,Rejected
RET00428,ORD018623,2026-03-12,CUST05038,PROD0047,1,Late Delivery,7182.73,Approved
RET00429,ORD056534,2025-04-09,CUST05485,PROD0085,1,Late Delivery,7374.91,Approved
RET00430,ORD050192,2024-05-07,CUST00120,PROD0104,1,Quality Issue,5323.97,Approved
RET00431,ORD061059,2025-01-01,CUST02311,PROD0016,1,Changed Mind,5085.97,Approved
RET00432,ORD002479,2026-02-09,CUST00989,PROD0172,1,Late Delivery,13612.05,Pending
RET00433,ORD062598,2026-06-29,CUST00495,PROD0048,1,Quality Issue,4193.34,Pending
RET00434,ORD032726,2025-09-17,CUST01491,PROD0039,1,Late Delivery,759.95,Approved
RET00435,ORD045285,2024-12-20,CUST00174,PROD0060,1,Damaged,15188.92,Approved
RET00436,ORD055995,2025-04-22,CUST02587,PROD0099,1,Damaged,5204.8,Approved
RET00437,ORD072413,2024-07-10,CUST02094,PROD0159,2,Changed Mind,5760.4,Approved
RET00438,ORD031458,2025-09-05,CUST04533,PROD0045,1,Late Delivery,2884.24,Approved
RET00439,ORD060006,2025-02-03,CUST05846,PROD0120,1,Changed Mind,6528.62,Approved
RET00440,ORD022969,2024-12-28,CUST01038,PROD0143,1,Wrong Item,4810.17,Approved
RET00441,ORD058097,2026-05-04,CUST05874,PROD0179,1,Damaged,15031.47,Rejected
RET00442,ORD058916,2025-12-03,CUST04950,PROD0153,1,Late Delivery,8234.87,Approved
RET00443,ORD003412,2024-03-29,CUST03849,PROD0086,1,Damaged,4398.02,Approved
RET00444,ORD027252,2025-12-16,CUST04953,PROD0093,1,Wrong Item,13725.41,Approved
RET00445,ORD050926,2025-10-07,CUST02843,PROD0011,1,Wrong Item,4711.27,Approved
RET00446,ORD000654,2025-03-26,CUST01922,PROD0127,2,Changed Mind,5702.14,Rejected
RET00447,ORD022375,2025-02-28,CUST00633,PROD0011,1,Changed Mind,4711.27,Approved
RET00448,ORD056519,2025-07-13,CUST04740,PROD0082,1,Damaged,2212.72,Rejected
RET00449,ORD020451,2025-10-05,CUST03231,PROD0117,1,Damaged,2739.8,Approved
RET00450,ORD034639,2025-05-12,CUST05200,PROD0088,2,Damaged,30938.94,Approved
RET00451,ORD063710,2025-06-15,CUST01952,PROD0125,1,Damaged,12200.98,Approved
RET00452,ORD051610,2025-10-03,CUST03976,PROD0085,1,Wrong Item,7374.91,Approved
RET00453,ORD035982,2024-01-22,CUST02364,PROD0032,1,Quality Issue,16577.15,Pending
RET00454,ORD000709,2026-03-11,CUST02408,PROD0166,1,Quality Issue,6336.84,Approved
RET00455,ORD029801,2025-04-13,CUST00340,PROD0081,1,Late Delivery,255.39,Approved
RET00456,ORD045532,2026-01-05,CUST01615,PROD0039,1,Damaged,759.95,Approved
RET00457,ORD017175,2025-06-02,CUST03499,PROD0020,1,Quality Issue,4124.29,Approved
RET00458,ORD056373,2026-03-30,CUST00278,PROD0168,1,Quality Issue,7461.76,Pending
RET00459,ORD040278,2025-05-22,CUST03823,PROD0105,1,Damaged,10597.29,Approved
RET00460,ORD013627,2026-03-11,CUST00147,PROD0090,1,Quality Issue,6354.08,Approved
RET00461,ORD025367,2025-06-21,CUST01098,PROD0152,2,Quality Issue,16312.56,Approved
RET00462,ORD067501,2024-06-20,CUST01293,PROD0108,1,Quality Issue,12361.97,Approved
RET00463,ORD068392,2024-05-27,CUST02184,PROD0147,1,Damaged,5213.69,Approved
RET00464,ORD001253,2024-03-15,CUST04500,PROD0008,1,Changed Mind,8891.61,Approved
RET00465,ORD057038,2025-09-04,CUST01929,PROD0071,2,Changed Mind,20840.58,Approved
RET00466,ORD069683,2025-02-24,CUST03935,PROD0160,2,Changed Mind,18112.16,Rejected
RET00467,ORD024950,2024-10-27,CUST03450,PROD0180,1,Damaged,1990.36,Pending
RET00468,ORD017347,2025-11-29,CUST03676,PROD0023,1,Damaged,12094.54,Approved
RET00469,ORD043964,2024-10-15,CUST04014,PROD0118,1,Wrong Item,11702.39,Approved
RET00470,ORD016436,2026-03-06,CUST03972,PROD0091,1,Late Delivery,2345.0,Approved
RET00471,ORD022061,2026-07-01,CUST01013,PROD0105,1,Damaged,10597.29,Approved
RET00472,ORD018346,2024-11-03,CUST00171,PROD0146,1,Late Delivery,2879.6,Approved
RET00473,ORD013823,2025-10-15,CUST01949,PROD0113,1,Damaged,14425.18,Approved
RET00474,ORD024909,2026-03-14,CUST00627,PROD0116,1,Damaged,1812.54,Approved
RET00475,ORD001688,2025-09-03,CUST02749,PROD0018,2,Late Delivery,24972.52,Approved
RET00476,ORD002705,2025-05-14,CUST01067,PROD0135,1,Late Delivery,11613.45,Pending
RET00477,ORD020246,2025-12-22,CUST00010,PROD0095,1,Quality Issue,2134.17,Rejected
RET00478,ORD052654,2024-12-23,CUST03159,PROD0114,1,Late Delivery,5547.1,Approved
RET00479,ORD030545,2024-10-20,CUST05755,PROD0156,1,Late Delivery,891.52,Approved
RET00480,ORD016428,2024-10-19,CUST00970,PROD0021,1,Changed Mind,18499.86,Rejected
RET00481,ORD046216,2024-08-12,CUST02712,PROD0038,1,Changed Mind,5926.22,Approved
RET00482,ORD016481,2025-01-10,CUST03891,PROD0095,1,Late Delivery,2134.17,Approved
RET00483,ORD002187,2025-06-19,CUST05663,PROD0099,1,Late Delivery,5204.8,Approved
RET00484,ORD048011,2026-01-06,CUST05052,PROD0134,1,Quality Issue,6640.83,Approved
RET00485,ORD007983,2025-08-01,CUST03388,PROD0037,1,Changed Mind,9731.05,Approved
RET00486,ORD068164,2026-07-09,CUST04987,PROD0160,1,Changed Mind,9056.08,Approved
RET00487,ORD058211,2026-05-23,CUST03262,PROD0175,2,Changed Mind,16133.46,Approved
RET00488,ORD026757,2025-04-03,CUST04739,PROD0165,1,Wrong Item,11488.02,Approved
RET00489,ORD005149,2025-04-15,CUST04883,PROD0148,1,Changed Mind,8761.87,Approved
RET00490,ORD019958,2026-06-29,CUST05529,PROD0034,2,Quality Issue,31024.64,Approved
RET00491,ORD048205,2025-08-26,CUST00129,PROD0129,1,Quality Issue,5163.83,Rejected
RET00492,ORD042159,2024-07-01,CUST00751,PROD0162,1,Damaged,14802.17,Approved
RET00493,ORD058812,2026-01-26,CUST02336,PROD0176,2,Wrong Item,24013.38,Approved
RET00494,ORD066555,2024-03-23,CUST00587,PROD0125,1,Damaged,12200.98,Pending
RET00495,ORD000835,2025-04-06,CUST03808,PROD0035,1,Changed Mind,717.8,Pending
RET00496,ORD064053,2025-02-11,CUST04785,PROD0062,1,Wrong Item,4179.63,Approved
RET00497,ORD068038,2024-03-26,CUST00375,PROD0059,1,Damaged,4032.23,Approved
RET00498,ORD032399,2024-10-20,CUST01007,PROD0155,2,Wrong Item,5593.66,Pending
RET00499,ORD052011,2025-12-03,CUST04740,PROD0002,1,Late Delivery,6109.4,Approved
RET00500,ORD059600,2026-05-02,CUST05032,PROD0133,2,Wrong Item,24753.84,Approved
RET00501,ORD074749,2025-01-22,CUST02547,PROD0028,1,Late Delivery,19962.64,Rejected
RET00502,ORD005287,2024-08-13,CUST05100,PROD0015,1,Damaged,18083.63,Approved
RET00503,ORD011271,2025-12-30,CUST04946,PROD0169,1,Quality Issue,6354.88,Approved
RET00504,ORD038056,2026-02-10,CUST00427,PROD0157,2,Damaged,28646.16,Approved
RET00505,ORD012667,2025-08-28,CUST04300,PROD0041,1,Changed Mind,2219.7,Approved
RET00506,ORD032915,2024-12-23,CUST03330,PROD0050,1,Changed Mind,7609.14,Approved
RET00507,ORD003678,2025-05-03,CUST03424,PROD0077,1,Wrong Item,1021.47,Approved
RET00508,ORD013815,2025-08-13,CUST05694,PROD0073,1,Quality Issue,8656.25,Approved
RET00509,ORD070099,2026-01-29,CUST05497,PROD0117,1,Late Delivery,2739.8,Approved
RET00510,ORD004457,2025-03-07,CUST05570,PROD0158,1,Wrong Item,16109.18,Approved
RET00511,ORD012314,2026-04-24,CUST00567,PROD0087,1,Late Delivery,3396.38,Approved
RET00512,ORD005140,2024-12-15,CUST02613,PROD0026,1,Late Delivery,12026.19,Pending
RET00513,ORD074353,2025-01-03,CUST03064,PROD0008,1,Changed Mind,8891.61,Approved
RET00514,ORD047818,2025-03-26,CUST01576,PROD0170,1,Changed Mind,15086.92,Approved
RET00515,ORD022420,2026-02-01,CUST04099,PROD0113,1,Quality Issue,14425.18,Approved
RET00516,ORD038837,2026-05-14,CUST01545,PROD0045,2,Wrong Item,5768.48,Approved
RET00517,ORD053983,2025-04-14,CUST01538,PROD0124,1,Quality Issue,10142.95,Approved
RET00518,ORD031481,2025-08-31,CUST03817,PROD0041,2,Wrong Item,4439.4,Approved
RET00519,ORD057681,2024-10-11,CUST05723,PROD0111,1,Wrong Item,4589.0,Approved
RET00520,ORD026229,2024-02-19,CUST05550,PROD0036,1,Wrong Item,15593.56,Approved
RET00521,ORD057904,2025-11-10,CUST02807,PROD0040,1,Late Delivery,7125.69,Approved
RET00522,ORD074863,2025-04-20,CUST05805,PROD0108,1,Wrong Item,12361.97,Approved
RET00523,ORD003803,2026-02-17,CUST00004,PROD0140,1,Damaged,16058.37,Rejected
RET00524,ORD031507,2024-08-11,CUST05447,PROD0024,1,Changed Mind,6673.1,Approved
RET00525,ORD059332,2025-10-30,CUST04378,PROD0147,1,Late Delivery,5213.69,Approved
RET00526,ORD010286,2026-01-10,CUST04148,PROD0109,2,Quality Issue,17943.32,Approved
RET00527,ORD034002,2025-04-23,CUST01578,PROD0063,1,Wrong Item,4222.04,Approved
RET00528,ORD016165,2024-10-14,CUST01189,PROD0082,1,Changed Mind,2212.72,Pending
RET00529,ORD042188,2026-07-02,CUST02617,PROD0171,1,Changed Mind,13350.31,Approved
RET00530,ORD045667,2026-02-19,CUST04422,PROD0153,1,Changed Mind,8234.87,Approved
RET00531,ORD025971,2025-12-09,CUST01570,PROD0103,1,Late Delivery,7340.57,Approved
RET00532,ORD022437,2026-03-03,CUST04180,PROD0172,1,Changed Mind,13612.05,Approved
RET00533,ORD071063,2024-04-24,CUST05695,PROD0054,2,Wrong Item,35879.44,Approved
RET00534,ORD004725,2026-06-23,CUST02231,PROD0076,1,Quality Issue,7447.92,Approved
RET00535,ORD059536,2025-06-06,CUST03618,PROD0064,1,Late Delivery,14023.42,Approved
RET00536,ORD011175,2025-01-13,CUST02331,PROD0057,2,Quality Issue,18759.8,Approved
RET00537,ORD073653,2024-02-02,CUST01269,PROD0180,1,Wrong Item,1990.36,Approved
RET00538,ORD038467,2024-12-27,CUST05619,PROD0116,1,Wrong Item,1812.54,Approved
RET00539,ORD041814,2025-12-26,CUST01297,PROD0027,2,Wrong Item,20597.3,Approved
RET00540,ORD011045,2024-05-26,CUST04257,PROD0055,1,Quality Issue,832.15,Rejected
RET00541,ORD059205,2026-04-27,CUST03801,PROD0152,1,Damaged,8156.28,Approved
RET00542,ORD024499,2025-05-09,CUST05319,PROD0058,1,Wrong Item,2824.28,Approved
RET00543,ORD054962,2024-05-17,CUST04777,PROD0097,1,Damaged,11000.04,Approved
RET00544,ORD050716,2025-11-05,CUST05792,PROD0112,1,Wrong Item,18905.22,Approved
RET00545,ORD007805,2024-06-17,CUST01397,PROD0046,1,Changed Mind,5767.09,Approved
RET00546,ORD021953,2024-05-03,CUST02072,PROD0094,1,Quality Issue,12677.35,Approved
RET00547,ORD019290,2025-12-19,CUST03841,PROD0125,1,Wrong Item,12200.98,Approved
RET00548,ORD022207,2024-08-24,CUST03028,PROD0104,1,Late Delivery,5323.97,Approved
RET00549,ORD058394,2024-08-26,CUST02146,PROD0002,1,Wrong Item,6109.4,Approved
RET00550,ORD001561,2024-12-15,CUST03233,PROD0057,1,Damaged,9379.9,Approved
RET00551,ORD023362,2024-06-09,CUST05270,PROD0037,1,Late Delivery,9731.05,Approved
RET00552,ORD066849,2024-02-27,CUST04409,PROD0005,1,Changed Mind,5395.83,Approved
RET00553,ORD067141,2024-02-09,CUST00607,PROD0117,1,Wrong Item,2739.8,Approved
RET00554,ORD055999,2024-03-30,CUST05248,PROD0154,1,Quality Issue,2368.51,Approved
RET00555,ORD024686,2025-03-12,CUST01599,PROD0098,2,Late Delivery,31024.7,Approved
RET00556,ORD052867,2026-06-18,CUST00587,PROD0055,1,Damaged,832.15,Approved
RET00557,ORD043310,2024-11-21,CUST05992,PROD0052,1,Late Delivery,16337.81,Approved
RET00558,ORD064368,2024-03-05,CUST04321,PROD0141,1,Quality Issue,1258.64,Approved
RET00559,ORD048163,2025-12-10,CUST02672,PROD0062,1,Changed Mind,4179.63,Approved
RET00560,ORD012581,2024-05-05,CUST00800,PROD0127,1,Changed Mind,2851.07,Approved
