Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Channel,Quantity,Unit_Price,Discount_Percent,Revenue,Cost,Profit,Profitability_Status
ORD033867,2024-08-06 00:00:00,CUST05641,PROD0005,R007,Online,2,5395.83,21.47,8474.69,9022.0,-547.31,Loss-Making
ORD071426,2024-12-30 00:00:00,CUST04263,PROD0017,R008,Online,1,9986.93,22.85,7704.92,8240.67,-535.75,Loss-Making
ORD045138,2025-01-27 00:00:00,CUST03081,PROD0076,R014,Store,1,7447.92,22.6,5764.69,6297.76,-533.07,Loss-Making
ORD011758,2025-06-04 00:00:00,CUST01837,PROD0125,R022,Online,2,12200.98,19.39,19670.42,20202.9,-532.48,Loss-Making
ORD067577,2026-04-06 00:00:00,CUST02615,PROD0085,R005,Online,1,7374.91,25.36,5504.63,6036.53,-531.9,Loss-Making
ORD043215,2025-02-10 00:00:00,CUST04069,PROD0056,R001,Online,6,4052.4,20.41,19351.83,19882.92,-531.09,Loss-Making
ORD055149,2025-10-26 00:00:00,CUST05261,PROD0076,R017,Store,1,7447.92,22.56,5767.67,6297.76,-530.09,Loss-Making
ORD066759,2025-12-12 00:00:00,CUST03704,PROD0125,R005,Online,2,12200.98,19.38,19672.86,20202.9,-530.04,Loss-Making
ORD064125,2026-01-25 00:00:00,CUST02385,PROD0107,R025,Online,2,8149.76,18.8,13235.21,13764.36,-529.15,Loss-Making
ORD058510,2024-03-04 00:00:00,CUST00064,PROD0018,R005,Online,1,12486.26,21.37,9817.95,10343.69,-525.74,Loss-Making
ORD044102,2025-05-15 00:00:00,CUST05462,PROD0076,R012,Store,5,7447.92,16.85,30964.73,31488.8,-524.07,Loss-Making
ORD000018,2025-09-09 00:00:00,CUST03493,PROD0074,R024,Online,6,2745.78,22.55,12759.64,13281.66,-522.02,Loss-Making
ORD016928,2025-10-12 00:00:00,CUST03619,PROD0017,R001,Store,4,9986.93,18.78,32445.54,32962.68,-517.14,Loss-Making
ORD069328,2026-06-21 00:00:00,CUST02686,PROD0038,R018,Online,2,5926.22,20.91,9374.09,9890.92,-516.83,Loss-Making
ORD008578,2025-02-26 00:00:00,CUST00472,PROD0038,R011,Marketplace,1,5926.22,25.27,4428.66,4945.46,-516.8,Loss-Making
ORD033617,2024-10-18 00:00:00,CUST03413,PROD0125,R023,Store,4,12200.98,18.26,39892.32,40405.8,-513.48,Loss-Making
ORD034766,2024-10-24 00:00:00,CUST02752,PROD0076,R003,Online,3,7447.92,17.74,18379.98,18893.28,-513.3,Loss-Making
ORD004937,2024-12-31 00:00:00,CUST04301,PROD0142,R005,Store,5,2133.87,22.15,8306.09,8818.15,-512.06,Loss-Making
ORD051902,2024-01-31 00:00:00,CUST05385,PROD0107,R013,Online,2,8149.76,18.64,13261.29,13764.36,-503.07,Loss-Making
ORD039698,2024-01-07 00:00:00,CUST00020,PROD0090,R007,Online,6,6354.08,25.85,28269.3,28768.86,-499.56,Loss-Making
ORD052410,2025-04-27 00:00:00,CUST01889,PROD0005,R025,Online,3,5395.83,19.47,13035.79,13533.0,-497.21,Loss-Making
ORD032126,2026-03-26 00:00:00,CUST00004,PROD0076,R001,Marketplace,4,7447.92,17.11,24694.32,25191.04,-496.72,Loss-Making
ORD034480,2025-11-15 00:00:00,CUST01628,PROD0072,R001,Online,2,6813.77,22.26,10594.05,11089.34,-495.29,Loss-Making
ORD000566,2024-03-02 00:00:00,CUST00928,PROD0018,R002,Online,1,12486.26,21.12,9849.16,10343.69,-494.53,Loss-Making
ORD045937,2024-08-13 00:00:00,CUST01243,PROD0165,R006,Online,2,11488.02,22.96,17700.74,18192.56,-491.82,Loss-Making
ORD033231,2024-12-02 00:00:00,CUST04442,PROD0125,R023,Online,2,12200.98,19.22,19711.9,20202.9,-491.0,Loss-Making
ORD012718,2024-09-22 00:00:00,CUST03343,PROD0064,R024,Online,3,14023.42,25.72,31249.79,31738.71,-488.92,Loss-Making
ORD006267,2024-04-26 00:00:00,CUST03819,PROD0142,R025,Online,6,2133.87,21.16,10094.06,10581.78,-487.72,Loss-Making
ORD043623,2025-09-11 00:00:00,CUST01357,PROD0125,R009,Online,3,12200.98,18.54,29816.75,30304.35,-487.6,Loss-Making
ORD010482,2024-07-19 00:00:00,CUST04637,PROD0142,R024,Online,4,2133.87,23.04,6568.91,7054.52,-485.61,Loss-Making
ORD063207,2026-03-28 00:00:00,CUST03281,PROD0017,R016,Store,2,9986.93,19.9,15999.06,16481.34,-482.28,Loss-Making
ORD060389,2024-05-12 00:00:00,CUST00477,PROD0018,R021,Marketplace,1,12486.26,21.02,9861.65,10343.69,-482.04,Loss-Making
ORD001513,2026-04-13 00:00:00,CUST00746,PROD0065,R015,Online,4,4366.12,24.77,13138.53,13615.6,-477.07,Loss-Making
ORD021278,2025-08-13 00:00:00,CUST00089,PROD0005,R016,Marketplace,5,5395.83,18.16,22079.74,22555.0,-475.26,Loss-Making
ORD031527,2025-05-26 00:00:00,CUST04347,PROD0125,R005,Online,1,12200.98,21.1,9626.57,10101.45,-474.88,Loss-Making
ORD057788,2025-05-29 00:00:00,CUST02036,PROD0005,R022,Online,2,5395.83,20.79,8548.07,9022.0,-473.93,Loss-Making
ORD016531,2025-08-01 00:00:00,CUST05844,PROD0068,R006,Online,1,14057.37,21.96,10970.37,11441.14,-470.77,Loss-Making
ORD058867,2025-09-30 00:00:00,CUST01530,PROD0136,R002,Store,1,14567.99,21.86,11383.43,11854.01,-470.58,Loss-Making
ORD038419,2025-09-09 00:00:00,CUST03509,PROD0148,R021,Online,2,8761.87,21.26,13798.19,14265.32,-467.13,Loss-Making
ORD064697,2025-03-05 00:00:00,CUST03820,PROD0050,R013,Online,2,7609.14,21.19,11993.53,12460.38,-466.85,Loss-Making
ORD019505,2026-04-22 00:00:00,CUST02518,PROD0068,R022,Online,1,14057.37,21.93,10974.59,11441.14,-466.55,Loss-Making
ORD062580,2025-12-14 00:00:00,CUST03630,PROD0085,R015,Store,2,7374.91,21.31,11606.63,12073.06,-466.43,Loss-Making
ORD035044,2025-10-06 00:00:00,CUST00696,PROD0047,R006,Online,3,7182.73,24.14,16346.46,16812.84,-466.38,Loss-Making
ORD050030,2024-05-28 00:00:00,CUST05764,PROD0107,R011,Online,3,8149.76,17.46,20180.44,20646.54,-466.1,Loss-Making
ORD073674,2024-11-16 00:00:00,CUST02994,PROD0076,R010,Online,3,7447.92,17.52,18429.13,18893.28,-464.15,Loss-Making
ORD000094,2025-07-08 00:00:00,CUST02213,PROD0157,R004,Online,2,14323.08,24.9,21513.27,21975.6,-462.33,Loss-Making
ORD008066,2026-03-23 00:00:00,CUST02932,PROD0071,R020,Online,1,10420.29,24.84,7831.89,8290.49,-458.6,Loss-Making
ORD074546,2025-07-30 00:00:00,CUST02148,PROD0107,R005,Online,1,8149.76,21.14,6426.9,6882.18,-455.28,Loss-Making
ORD044600,2024-05-19 00:00:00,CUST02502,PROD0142,R016,Online,3,2133.87,24.46,4835.78,5290.89,-455.11,Loss-Making
ORD066213,2026-05-01 00:00:00,CUST02501,PROD0068,R009,Online,6,14057.37,19.15,68192.3,68646.84,-454.54,Loss-Making
ORD034760,2026-05-21 00:00:00,CUST05042,PROD0148,R024,Marketplace,1,8761.87,23.78,6678.3,7132.66,-454.36,Loss-Making
ORD033685,2026-05-25 00:00:00,CUST02001,PROD0125,R017,Marketplace,1,12200.98,20.93,9647.31,10101.45,-454.14,Loss-Making
ORD048524,2025-06-05 00:00:00,CUST01677,PROD0148,R019,Store,1,8761.87,23.73,6682.68,7132.66,-449.98,Loss-Making
ORD072693,2025-08-20 00:00:00,CUST02212,PROD0080,R010,Store,4,7106.65,25.79,21095.38,21544.52,-449.14,Loss-Making
ORD055834,2026-01-11 00:00:00,CUST01580,PROD0059,R019,Online,4,4032.23,20.76,12780.56,13225.4,-444.84,Loss-Making
ORD014809,2024-01-06 00:00:00,CUST02650,PROD0059,R011,Store,2,4032.23,23.49,6170.12,6612.7,-442.58,Loss-Making
ORD034951,2024-09-28 00:00:00,CUST05592,PROD0076,R014,Online,3,7447.92,17.42,18451.48,18893.28,-441.8,Loss-Making
ORD045993,2024-07-16 00:00:00,CUST03246,PROD0107,R017,Marketplace,1,8149.76,20.95,6442.39,6882.18,-439.79,Loss-Making
ORD044722,2025-04-06 00:00:00,CUST02927,PROD0005,R002,Store,6,5395.83,17.75,26628.42,27066.0,-437.58,Loss-Making
ORD008474,2026-01-05 00:00:00,CUST01156,PROD0076,R003,Online,3,7447.92,17.38,18460.41,18893.28,-432.87,Loss-Making
ORD036674,2024-01-25 00:00:00,CUST02539,PROD0142,R010,Online,4,2133.87,22.42,6621.83,7054.52,-432.69,Loss-Making
ORD017797,2024-10-16 00:00:00,CUST03661,PROD0024,R010,Store,4,6673.1,24.18,20238.18,20669.28,-431.1,Loss-Making
ORD070013,2025-09-18 00:00:00,CUST00761,PROD0157,R013,Marketplace,4,14323.08,24.03,43524.98,43951.2,-426.22,Loss-Making
ORD060634,2024-04-14 00:00:00,CUST01513,PROD0125,R014,Marketplace,1,12200.98,20.7,9675.38,10101.45,-426.07,Loss-Making
ORD074953,2024-09-01 00:00:00,CUST03960,PROD0082,R010,Store,4,2212.72,20.76,7013.44,7434.84,-421.4,Loss-Making
ORD020635,2025-10-13 00:00:00,CUST04545,PROD0113,R018,Store,3,14425.18,20.55,34382.42,34802.91,-420.49,Loss-Making
ORD017054,2024-10-24 00:00:00,CUST01498,PROD0148,R005,Online,4,8761.87,19.79,28111.58,28530.64,-419.06,Loss-Making
ORD020786,2025-01-05 00:00:00,CUST04012,PROD0165,R003,Marketplace,4,11488.02,21.73,35966.69,36385.12,-418.43,Loss-Making
ORD042768,2024-05-17 00:00:00,CUST04750,PROD0076,R015,Online,2,7447.92,18.24,12178.84,12595.52,-416.68,Loss-Making
ORD071977,2026-06-25 00:00:00,CUST02854,PROD0165,R007,Marketplace,3,11488.02,22.01,26878.52,27288.84,-410.32,Loss-Making
ORD031241,2024-11-07 00:00:00,CUST00552,PROD0017,R006,Store,1,9986.93,21.58,7831.75,8240.67,-408.92,Loss-Making
ORD020690,2024-05-30 00:00:00,CUST03312,PROD0017,R011,Store,2,9986.93,19.52,16074.96,16481.34,-406.38,Loss-Making
ORD021765,2024-10-12 00:00:00,CUST04778,PROD0010,R023,Marketplace,1,11772.01,26.26,8680.68,9086.18,-405.5,Loss-Making
ORD021285,2025-03-01 00:00:00,CUST04787,PROD0076,R012,Store,1,7447.92,20.88,5892.79,6297.76,-404.97,Loss-Making
ORD067300,2024-08-03 00:00:00,CUST02602,PROD0018,R007,Marketplace,3,12486.26,18.24,30626.3,31031.07,-404.77,Loss-Making
ORD042085,2024-01-05 00:00:00,CUST00114,PROD0050,R024,Marketplace,4,7609.14,19.45,24516.65,24920.76,-404.11,Loss-Making
ORD000060,2024-05-15 00:00:00,CUST04518,PROD0005,R023,Online,1,5395.83,23.87,4107.85,4511.0,-403.15,Loss-Making
ORD041102,2025-10-01 00:00:00,CUST04680,PROD0107,R020,Online,2,8149.76,18.01,13363.98,13764.36,-400.38,Loss-Making
ORD043926,2024-03-04 00:00:00,CUST00552,PROD0165,R006,Online,1,11488.02,24.29,8697.58,9096.28,-398.7,Loss-Making
ORD016945,2026-01-12 00:00:00,CUST05911,PROD0068,R015,Online,1,14057.37,21.43,11044.88,11441.14,-396.26,Loss-Making
ORD035771,2025-11-10 00:00:00,CUST01491,PROD0085,R001,Store,1,7374.91,23.51,5641.07,6036.53,-395.46,Loss-Making
ORD073155,2024-10-21 00:00:00,CUST04818,PROD0148,R017,Online,3,8761.87,20.09,21004.83,21397.98,-393.15,Loss-Making
ORD027428,2024-06-13 00:00:00,CUST04637,PROD0125,R024,Marketplace,1,12200.98,20.41,9710.76,10101.45,-390.69,Loss-Making
ORD001719,2025-10-28 00:00:00,CUST05015,PROD0148,R003,Store,2,8761.87,20.79,13880.55,14265.32,-384.77,Loss-Making
ORD004112,2025-04-30 00:00:00,CUST04254,PROD0170,R014,Online,3,15086.92,21.49,35534.22,35918.52,-384.3,Loss-Making
ORD046345,2024-11-09 00:00:00,CUST04938,PROD0048,R025,Marketplace,3,4193.34,23.02,9684.1,10067.1,-383.0,Loss-Making
ORD052150,2025-02-06 00:00:00,CUST04666,PROD0107,R007,Online,3,8149.76,17.12,20263.56,20646.54,-382.98,Loss-Making
ORD067265,2024-05-04 00:00:00,CUST05006,PROD0148,R007,Marketplace,6,8761.87,19.32,42414.46,42795.96,-381.5,Loss-Making
ORD008709,2024-01-30 00:00:00,CUST01388,PROD0056,R004,Online,2,4052.4,22.93,6246.37,6627.64,-381.27,Loss-Making
ORD018307,2025-02-14 00:00:00,CUST00531,PROD0038,R007,Online,2,5926.22,19.75,9511.58,9890.92,-379.34,Loss-Making
ORD060349,2024-04-15 00:00:00,CUST05708,PROD0056,R018,Marketplace,6,4052.4,19.78,19505.01,19882.92,-377.91,Loss-Making
ORD055209,2024-02-15 00:00:00,CUST03132,PROD0038,R012,Marketplace,4,5926.22,18.14,19404.81,19781.84,-377.03,Loss-Making
ORD008415,2025-02-22 00:00:00,CUST02480,PROD0125,R006,Marketplace,3,12200.98,18.23,29930.22,30304.35,-374.13,Loss-Making
ORD046593,2024-09-21 00:00:00,CUST05703,PROD0132,R022,Online,5,3901.55,28.21,14004.61,14378.25,-373.64,Loss-Making
ORD032456,2026-02-13 00:00:00,CUST04915,PROD0082,R003,Online,2,2212.72,24.44,3343.86,3717.42,-373.56,Loss-Making
ORD038986,2025-03-16 00:00:00,CUST01140,PROD0156,R006,Online,6,891.52,22.42,4149.85,4522.32,-372.47,Loss-Making
ORD040979,2024-05-22 00:00:00,CUST02824,PROD0017,R002,Store,2,9986.93,19.35,16108.92,16481.34,-372.42,Loss-Making
ORD038807,2024-04-15 00:00:00,CUST02440,PROD0082,R014,Marketplace,3,2212.72,21.57,5206.31,5576.13,-369.82,Loss-Making
ORD047848,2026-06-07 00:00:00,CUST03800,PROD0148,R020,Online,1,8761.87,22.8,6764.16,7132.66,-368.5,Loss-Making
ORD069960,2024-07-22 00:00:00,CUST01224,PROD0005,R018,Online,2,5395.83,19.8,8654.91,9022.0,-367.09,Loss-Making
ORD051555,2025-03-18 00:00:00,CUST00620,PROD0170,R015,Marketplace,2,15086.92,21.85,23580.86,23945.68,-364.82,Loss-Making
ORD051542,2024-07-08 00:00:00,CUST00553,PROD0056,R015,Online,2,4052.4,22.67,6267.44,6627.64,-360.2,Loss-Making
ORD066199,2025-12-21 00:00:00,CUST04681,PROD0017,R018,Online,1,9986.93,21.09,7880.69,8240.67,-359.98,Loss-Making
ORD060036,2025-04-17 00:00:00,CUST05383,PROD0165,R018,Online,1,11488.02,23.94,8737.79,9096.28,-358.49,Loss-Making
ORD010614,2025-08-07 00:00:00,CUST02788,PROD0047,R024,Online,2,7182.73,24.47,10850.23,11208.56,-358.33,Loss-Making
ORD039297,2024-06-12 00:00:00,CUST03374,PROD0113,R015,Online,2,14425.18,20.82,22843.72,23201.94,-358.22,Loss-Making
ORD051216,2025-08-25 00:00:00,CUST05194,PROD0146,R003,Online,2,2879.6,28.83,4098.82,4456.52,-357.7,Loss-Making
ORD072500,2024-04-18 00:00:00,CUST00724,PROD0059,R017,Store,3,4032.23,20.94,9563.64,9919.05,-355.41,Loss-Making
ORD055138,2026-01-27 00:00:00,CUST02671,PROD0107,R001,Online,1,8149.76,19.89,6528.77,6882.18,-353.41,Loss-Making
ORD034765,2025-10-14 00:00:00,CUST03634,PROD0107,R005,Online,1,8149.76,19.88,6529.59,6882.18,-352.59,Loss-Making
ORD059583,2026-02-04 00:00:00,CUST03015,PROD0018,R009,Marketplace,2,12486.26,18.57,20335.12,20687.38,-352.26,Loss-Making
ORD040473,2024-03-05 00:00:00,CUST00038,PROD0005,R010,Marketplace,1,5395.83,22.85,4162.88,4511.0,-348.12,Loss-Making
ORD071334,2025-07-22 00:00:00,CUST04878,PROD0072,R007,Online,1,6813.77,23.65,5202.31,5544.67,-342.36,Loss-Making
ORD000025,2025-03-09 00:00:00,CUST02850,PROD0148,R008,Online,2,8761.87,20.54,13924.36,14265.32,-340.96,Loss-Making
ORD073530,2025-02-23 00:00:00,CUST00464,PROD0136,R016,Marketplace,2,14567.99,19.79,23369.97,23708.02,-338.05,Loss-Making
ORD021157,2024-01-03 00:00:00,CUST00382,PROD0051,R010,Marketplace,3,7244.8,23.48,16631.16,16963.38,-332.22,Loss-Making
ORD051955,2025-05-08 00:00:00,CUST01080,PROD0071,R005,Store,2,10420.29,22.03,16249.4,16580.98,-331.58,Loss-Making
ORD051436,2024-03-15 00:00:00,CUST03517,PROD0082,R023,Online,2,2212.72,23.48,3386.35,3717.42,-331.07,Loss-Making
ORD069329,2025-04-01 00:00:00,CUST02962,PROD0050,R005,Online,3,7609.14,19.57,18360.09,18690.57,-330.48,Loss-Making
ORD048829,2026-04-02 00:00:00,CUST00581,PROD0072,R009,Online,2,6813.77,21.05,10758.94,11089.34,-330.4,Loss-Making
ORD020490,2024-09-10 00:00:00,CUST04758,PROD0136,R020,Online,1,14567.99,20.88,11526.19,11854.01,-327.82,Loss-Making
ORD065923,2025-04-14 00:00:00,CUST05523,PROD0107,R025,Marketplace,3,8149.76,16.89,20319.8,20646.54,-326.74,Loss-Making
ORD069012,2024-01-14 00:00:00,CUST04801,PROD0082,R019,Online,3,2212.72,20.91,5250.12,5576.13,-326.01,Loss-Making
ORD045794,2024-06-03 00:00:00,CUST05883,PROD0056,R015,Online,2,4052.4,22.24,6302.29,6627.64,-325.35,Loss-Making
ORD025294,2025-08-10 00:00:00,CUST01391,PROD0005,R021,Online,1,5395.83,22.41,4186.62,4511.0,-324.38,Loss-Making
ORD031818,2025-02-19 00:00:00,CUST02839,PROD0056,R025,Online,2,4052.4,22.21,6304.72,6627.64,-322.92,Loss-Making
ORD049523,2025-07-22 00:00:00,CUST02539,PROD0051,R010,Marketplace,2,7244.8,24.17,10987.46,11308.92,-321.46,Loss-Making
ORD017799,2026-05-12 00:00:00,CUST03437,PROD0082,R001,Store,3,2212.72,20.84,5254.77,5576.13,-321.36,Loss-Making
ORD031664,2024-05-12 00:00:00,CUST05821,PROD0056,R018,Marketplace,2,4052.4,22.17,6307.97,6627.64,-319.67,Loss-Making
ORD020726,2024-06-01 00:00:00,CUST03107,PROD0059,R003,Online,4,4032.23,19.98,12906.36,13225.4,-319.04,Loss-Making
ORD074279,2024-03-18 00:00:00,CUST04613,PROD0005,R014,Marketplace,3,5395.83,18.35,13217.09,13533.0,-315.91,Loss-Making
ORD046746,2025-08-23 00:00:00,CUST04812,PROD0072,R011,Store,4,6813.77,19.78,21864.03,22178.68,-314.65,Loss-Making
ORD005941,2024-07-06 00:00:00,CUST02544,PROD0005,R012,Store,2,5395.83,19.31,8707.79,9022.0,-314.21,Loss-Making
ORD042212,2025-11-18 00:00:00,CUST00175,PROD0142,R014,Online,3,2133.87,22.25,4977.25,5290.89,-313.64,Loss-Making
ORD001098,2025-09-03 00:00:00,CUST05295,PROD0018,R017,Online,2,12486.26,18.39,20380.07,20687.38,-307.31,Loss-Making
ORD022664,2026-03-15 00:00:00,CUST04989,PROD0082,R006,Online,6,2212.72,18.3,10846.75,11152.26,-305.51,Loss-Making
ORD019174,2025-05-21 00:00:00,CUST03656,PROD0113,R014,Marketplace,2,14425.18,20.63,22898.53,23201.94,-303.41,Loss-Making
ORD052186,2024-05-08 00:00:00,CUST05169,PROD0076,R008,Online,1,7447.92,19.49,5996.32,6297.76,-301.44,Loss-Making
ORD004164,2024-03-07 00:00:00,CUST01893,PROD0125,R025,Marketplace,1,12200.98,19.65,9803.49,10101.45,-297.96,Loss-Making
ORD065956,2024-10-18 00:00:00,CUST00637,PROD0136,R012,Marketplace,2,14567.99,19.65,23410.76,23708.02,-297.26,Loss-Making
ORD044847,2024-12-16 00:00:00,CUST02635,PROD0170,R016,Store,1,15086.92,22.61,11675.77,11972.84,-297.07,Loss-Making
ORD040513,2024-08-13 00:00:00,CUST02700,PROD0082,R022,Online,5,2212.72,18.68,8996.92,9293.55,-296.63,Loss-Making
ORD009297,2026-06-21 00:00:00,CUST05741,PROD0076,R007,Online,1,7447.92,19.42,6001.53,6297.76,-296.23,Loss-Making
ORD022909,2025-01-10 00:00:00,CUST03617,PROD0066,R013,Online,1,6135.56,26.75,4494.3,4788.78,-294.48,Loss-Making
ORD002971,2024-01-18 00:00:00,CUST02169,PROD0033,R012,Online,2,8818.49,25.91,13067.24,13361.4,-294.16,Loss-Making
ORD047251,2025-04-13 00:00:00,CUST02977,PROD0107,R005,Online,1,8149.76,19.16,6588.27,6882.18,-293.91,Loss-Making
ORD024916,2025-03-20 00:00:00,CUST03473,PROD0076,R009,Online,3,7447.92,16.75,18601.18,18893.28,-292.1,Loss-Making
ORD061097,2025-07-03 00:00:00,CUST03110,PROD0050,R023,Online,4,7609.14,19.08,24629.26,24920.76,-291.5,Loss-Making
ORD036117,2024-06-13 00:00:00,CUST01429,PROD0125,R005,Marketplace,2,12200.98,18.4,19912.0,20202.9,-290.9,Loss-Making
ORD070379,2024-10-19 00:00:00,CUST03079,PROD0056,R002,Marketplace,4,4052.4,20.02,12964.44,13255.28,-290.84,Loss-Making
ORD005758,2024-08-21 00:00:00,CUST04975,PROD0148,R010,Online,3,8761.87,19.7,21107.34,21397.98,-290.64,Loss-Making
ORD024820,2024-09-05 00:00:00,CUST02868,PROD0038,R021,Store,1,5926.22,21.45,4655.05,4945.46,-290.41,Loss-Making
ORD009654,2024-11-29 00:00:00,CUST03159,PROD0071,R014,Store,1,10420.29,23.22,8000.7,8290.49,-289.79,Loss-Making
ORD021863,2024-12-04 00:00:00,CUST00828,PROD0056,R018,Online,4,4052.4,19.98,12970.92,13255.28,-284.36,Loss-Making
ORD019365,2026-06-08 00:00:00,CUST02722,PROD0136,R016,Online,3,14567.99,19.28,35277.84,35562.03,-284.19,Loss-Making
ORD004385,2025-01-13 00:00:00,CUST00347,PROD0047,R022,Store,3,7182.73,23.29,16529.62,16812.84,-283.22,Loss-Making
ORD072983,2024-09-06 00:00:00,CUST02924,PROD0017,R020,Online,2,9986.93,18.9,16198.8,16481.34,-282.54,Loss-Making
ORD047902,2025-10-18 00:00:00,CUST04448,PROD0018,R003,Online,2,12486.26,18.29,20405.05,20687.38,-282.33,Loss-Making
ORD056228,2024-07-19 00:00:00,CUST05247,PROD0142,R005,Store,1,2133.87,30.42,1484.75,1763.63,-278.88,Loss-Making
ORD035348,2024-06-20 00:00:00,CUST03737,PROD0074,R010,Store,6,2745.78,21.07,13003.46,13281.66,-278.2,Loss-Making
ORD068182,2025-03-06 00:00:00,CUST02462,PROD0157,R023,Marketplace,1,14323.08,25.22,10710.8,10987.8,-277.0,Loss-Making
ORD057082,2024-07-28 00:00:00,CUST04340,PROD0005,R012,Online,2,5395.83,18.96,8745.56,9022.0,-276.44,Loss-Making
ORD069387,2025-11-08 00:00:00,CUST00254,PROD0010,R023,Marketplace,1,11772.01,25.15,8811.35,9086.18,-274.83,Loss-Making
ORD040771,2026-03-30 00:00:00,CUST00937,PROD0017,R003,Online,1,9986.93,20.22,7967.57,8240.67,-273.1,Loss-Making
ORD029056,2025-11-27 00:00:00,CUST00057,PROD0060,R025,Store,1,15188.92,30.63,10536.55,10808.38,-271.83,Loss-Making
ORD049418,2024-09-15 00:00:00,CUST03213,PROD0051,R015,Store,1,7244.8,25.7,5382.89,5654.46,-271.57,Loss-Making
ORD007591,2025-10-14 00:00:00,CUST01160,PROD0018,R012,Marketplace,1,12486.26,19.33,10072.67,10343.69,-271.02,Loss-Making
ORD030352,2025-09-26 00:00:00,CUST02706,PROD0142,R021,Store,5,2133.87,19.88,8548.28,8818.15,-269.87,Loss-Making
ORD056906,2025-11-22 00:00:00,CUST01887,PROD0018,R017,Store,2,12486.26,18.24,20417.53,20687.38,-269.85,Loss-Making
ORD001094,2026-02-10 00:00:00,CUST01533,PROD0038,R014,Marketplace,2,5926.22,18.82,9621.81,9890.92,-269.11,Loss-Making
ORD069303,2025-08-11 00:00:00,CUST05571,PROD0017,R003,Marketplace,2,9986.93,18.83,16212.78,16481.34,-268.56,Loss-Making
ORD027820,2024-12-13 00:00:00,CUST02722,PROD0103,R016,Marketplace,3,7340.57,27.52,15961.34,16225.23,-263.89,Loss-Making
ORD039578,2024-10-03 00:00:00,CUST02088,PROD0082,R004,Online,3,2212.72,19.96,5313.18,5576.13,-262.95,Loss-Making
ORD022448,2025-11-02 00:00:00,CUST00345,PROD0049,R006,Online,5,1295.82,23.75,4940.31,5202.15,-261.84,Loss-Making
ORD073816,2024-07-18 00:00:00,CUST03090,PROD0085,R021,Online,2,7374.91,19.92,11811.66,12073.06,-261.4,Loss-Making
ORD041747,2024-11-02 00:00:00,CUST04676,PROD0076,R025,Store,3,7447.92,16.61,18632.46,18893.28,-260.82,Loss-Making
ORD006347,2025-02-07 00:00:00,CUST01214,PROD0023,R006,Online,1,12094.54,25.15,9052.76,9313.05,-260.29,Loss-Making
ORD072398,2025-04-11 00:00:00,CUST02515,PROD0086,R022,Online,1,4398.02,27.58,3185.05,3445.13,-260.08,Loss-Making
ORD036374,2025-10-09 00:00:00,CUST02229,PROD0005,R016,Store,3,5395.83,18.0,13273.74,13533.0,-259.26,Loss-Making
ORD033292,2025-11-22 00:00:00,CUST02089,PROD0018,R012,Online,2,12486.26,18.19,20430.02,20687.38,-257.36,Loss-Making
ORD044212,2024-02-06 00:00:00,CUST02821,PROD0072,R023,Online,1,6813.77,22.4,5287.49,5544.67,-257.18,Loss-Making
ORD020537,2024-11-28 00:00:00,CUST03244,PROD0065,R017,Online,6,4366.12,23.02,20166.24,20423.4,-257.16,Loss-Making
ORD027679,2025-06-29 00:00:00,CUST03757,PROD0076,R024,Online,2,7447.92,17.16,12339.71,12595.52,-255.81,Loss-Making
ORD026936,2024-01-17 00:00:00,CUST03818,PROD0068,R006,Marketplace,1,14057.37,20.43,11185.45,11441.14,-255.69,Loss-Making
ORD041097,2026-06-06 00:00:00,CUST00220,PROD0056,R002,Online,2,4052.4,21.38,6371.99,6627.64,-255.65,Loss-Making
ORD014788,2025-03-20 00:00:00,CUST01491,PROD0072,R001,Online,1,6813.77,22.35,5290.89,5544.67,-253.78,Loss-Making
ORD068796,2024-10-31 00:00:00,CUST00678,PROD0059,R012,Online,1,4032.23,24.28,3053.2,3306.35,-253.15,Loss-Making
ORD038379,2025-05-07 00:00:00,CUST00328,PROD0125,R012,Marketplace,1,12200.98,19.28,9848.63,10101.45,-252.82,Loss-Making
ORD069423,2024-02-27 00:00:00,CUST03386,PROD0107,R003,Online,1,8149.76,18.64,6630.64,6882.18,-251.54,Loss-Making
ORD010631,2026-03-20 00:00:00,CUST03839,PROD0072,R001,Store,1,6813.77,22.31,5293.62,5544.67,-251.05,Loss-Making
ORD045690,2024-12-21 00:00:00,CUST03206,PROD0125,R001,Store,4,12200.98,17.72,40155.87,40405.8,-249.93,Loss-Making
ORD045028,2024-12-03 00:00:00,CUST01180,PROD0005,R005,Online,3,5395.83,17.94,13283.45,13533.0,-249.55,Loss-Making
ORD039321,2025-08-26 00:00:00,CUST05166,PROD0076,R019,Online,1,7447.92,18.78,6049.2,6297.76,-248.56,Loss-Making
ORD009698,2026-03-09 00:00:00,CUST05314,PROD0005,R020,Marketplace,2,5395.83,18.69,8774.7,9022.0,-247.3,Loss-Making
ORD003197,2024-04-27 00:00:00,CUST00571,PROD0038,R005,Store,2,5926.22,18.63,9644.33,9890.92,-246.59,Loss-Making
